,char, race, charclass, level,min_date,max_date
28804,81231,Orc,Shaman,1,2008-10-09,2008-10-09
28805,81232,Troll,Warrior,1,2008-10-09,2008-10-09
28806,81233,Troll,Warrior,1,2008-10-09,2008-10-11
28807,81234,Troll,Warrior,1,2008-10-09,2008-10-28
28808,81235,Troll,Mage,1,2008-10-09,2008-10-09
28809,81236,Troll,Shaman,1,2008-10-09,2008-10-09
28810,81237,Blood Elf,Paladin,1,2008-10-09,2008-10-09
28811,81238,Orc,Warrior,1,2008-10-09,2008-10-09
28812,81239,Orc,Warrior,1,2008-10-09,2008-10-09
28813,81240,Orc,Warrior,1,2008-10-09,2008-10-09
28814,81241,Orc,Warrior,1,2008-10-09,2008-10-09
28815,81242,Orc,Rogue,1,2008-10-09,2008-10-09
28816,81243,Orc,Warlock,1,2008-10-09,2008-10-09
28817,81244,Troll,Warrior,1,2008-10-09,2008-10-11
28818,81245,Troll,Warrior,1,2008-10-09,2008-10-10
28819,81246,Troll,Mage,1,2008-10-09,2008-10-09
28820,81247,Troll,Mage,1,2008-10-09,2008-10-09
28821,81248,Troll,Rogue,1,2008-10-09,2008-10-09
28822,81249,Orc,Warrior,1,2008-10-09,2008-10-09
28823,81250,Orc,Warrior,1,2008-10-09,2008-10-14
28824,81251,Orc,Warrior,1,2008-10-09,2008-10-09
28825,81252,Orc,Warrior,1,2008-10-09,2008-10-09
28826,81253,Orc,Rogue,1,2008-10-09,2008-10-21
28827,81254,Orc,Warrior,5,2008-10-09,2008-10-18
28828,81255,Troll,Warrior,1,2008-10-09,2008-10-09
28829,81256,Troll,Priest,1,2008-10-09,2008-10-09
28830,81257,Troll,Rogue,3,2008-10-09,2008-10-10
28831,81258,Orc,Warrior,14,2008-10-09,2008-12-18
28832,81259,Orc,Warrior,1,2008-10-09,2008-10-09
28833,81260,Orc,Hunter,1,2008-10-09,2008-10-09
28834,81261,Orc,Warlock,1,2008-10-09,2008-10-09
28835,81262,Troll,Warrior,1,2008-10-09,2008-10-09
28836,81263,Troll,Mage,1,2008-10-09,2008-10-26
28837,81264,Troll,Hunter,1,2008-10-09,2008-10-09
28838,81265,Troll,Shaman,1,2008-10-09,2008-10-09
28839,81266,Troll,Shaman,1,2008-10-09,2008-10-09
28840,81267,Orc,Warrior,1,2008-10-09,2008-10-09
28841,81268,Orc,Warrior,1,2008-10-09,2008-10-09
28842,81269,Orc,Shaman,1,2008-10-09,2008-10-09
28843,81270,Orc,Warlock,1,2008-10-09,2008-10-10
28844,81271,Orc,Warlock,1,2008-10-09,2008-10-10
28845,81272,Orc,Warrior,6,2008-10-09,2008-10-09
28846,81273,Troll,Priest,1,2008-10-09,2008-10-09
28847,81274,Blood Elf,Paladin,1,2008-10-09,2008-10-09
28848,81275,Orc,Warrior,1,2008-10-09,2008-10-09
28849,81276,Orc,Rogue,1,2008-10-09,2008-10-09
28850,81277,Orc,Warlock,1,2008-10-09,2008-10-14
28851,81278,Troll,Warrior,1,2008-10-09,2008-10-17
28852,81279,Troll,Rogue,1,2008-10-09,2008-10-20
28853,81279,Troll,Warrior,1,2008-10-09,2008-10-20
28854,81280,Troll,Hunter,1,2008-10-09,2008-10-09
28855,81281,Troll,Shaman,1,2008-10-09,2008-10-09
28856,81282,Troll,Shaman,1,2008-10-09,2008-10-10
28857,81283,Orc,Warrior,1,2008-10-09,2008-10-09
28858,81284,Orc,Warrior,1,2008-10-09,2008-10-09
28859,81285,Orc,Rogue,1,2008-10-09,2008-10-24
28860,81285,Orc,Warrior,1,2008-10-09,2008-10-24
28861,81286,Orc,Hunter,2,2008-10-09,2008-10-09
28862,81287,Orc,Shaman,1,2008-10-09,2008-10-09
28863,81288,Orc,Shaman,2,2008-10-09,2008-10-10
28864,81289,Troll,Warrior,1,2008-10-09,2008-10-09
28865,81290,Troll,Rogue,1,2008-10-09,2008-10-09
28866,81291,Troll,Shaman,2,2008-10-09,2008-11-15
28867,81292,Troll,Shaman,1,2008-10-09,2008-10-09
28868,81293,Troll,Shaman,1,2008-10-09,2008-10-09
28869,81294,Undead,Warlock,2,2008-10-09,2008-10-19
28870,81295,Orc,Warrior,1,2008-10-09,2008-10-09
28871,81296,Orc,Warrior,2,2008-10-09,2008-10-09
28872,81297,Orc,Warrior,1,2008-10-09,2008-10-14
28873,81298,Orc,Warrior,1,2008-10-09,2008-10-09
28874,81299,Orc,Warrior,1,2008-10-09,2008-10-09
28875,81300,Troll,Warrior,1,2008-10-09,2008-10-11
28876,81301,Troll,Warrior,1,2008-10-09,2008-10-09
28877,81302,Troll,Warrior,1,2008-10-09,2008-10-09
28878,81303,Troll,Warrior,1,2008-10-09,2008-10-09
28879,81304,Troll,Warrior,1,2008-10-09,2008-11-23
28880,81305,Troll,Hunter,1,2008-10-09,2008-10-09
28881,81306,Troll,Hunter,1,2008-10-09,2008-10-14
28882,81307,Troll,Rogue,1,2008-10-09,2008-10-09
28883,81308,Troll,Shaman,1,2008-10-09,2008-10-09
28884,81309,Orc,Warrior,1,2008-10-09,2008-10-13
28885,81310,Orc,Warrior,1,2008-10-09,2008-10-09
28886,81311,Orc,Warrior,1,2008-10-09,2008-10-09
28887,81312,Orc,Warrior,1,2008-10-09,2008-10-09
28888,81313,Orc,Warrior,1,2008-10-09,2008-10-09
28889,81314,Orc,Warrior,1,2008-10-09,2008-10-09
28890,81315,Orc,Warrior,1,2008-10-09,2008-10-12
28891,81316,Orc,Rogue,1,2008-10-09,2008-10-23
28892,81317,Orc,Shaman,1,2008-10-09,2008-10-09
28893,81318,Orc,Warlock,3,2008-10-09,2008-10-10
28894,81319,Troll,Warrior,1,2008-10-09,2008-10-09
28895,81320,Troll,Warrior,1,2008-10-09,2008-10-09
28896,81321,Troll,Warrior,1,2008-10-09,2008-10-09
28897,81322,Troll,Mage,1,2008-10-09,2008-10-09
28898,81323,Troll,Hunter,1,2008-10-09,2008-10-09
28899,81324,Troll,Rogue,1,2008-10-09,2008-10-09
28900,81325,Orc,Warrior,1,2008-10-09,2008-10-09
28901,81326,Orc,Warrior,1,2008-10-09,2008-10-09
28902,81327,Orc,Warlock,1,2008-10-09,2008-10-09
28903,81328,Orc,Warlock,1,2008-10-09,2008-10-09
28904,81329,Orc,Shaman,6,2008-10-09,2008-10-15
28905,81330,Troll,Warrior,1,2008-10-09,2008-10-10
28906,81331,Troll,Warrior,1,2008-10-09,2008-10-09
28907,81332,Troll,Mage,1,2008-10-09,2008-12-14
28908,81333,Troll,Priest,1,2008-10-09,2008-10-09
28909,81334,Troll,Priest,1,2008-10-09,2008-10-09
28910,81335,Troll,Shaman,1,2008-10-09,2008-10-09
28911,81336,Troll,Shaman,1,2008-10-09,2008-10-09
28912,81337,Undead,Warlock,1,2008-10-09,2008-10-09
28913,81338,Orc,Warrior,1,2008-10-09,2008-10-15
28914,81339,Orc,Warrior,1,2008-10-09,2008-10-09
28915,81340,Orc,Warrior,1,2008-10-09,2008-11-19
28916,81341,Orc,Shaman,1,2008-10-09,2008-10-09
28917,81342,Troll,Warrior,2,2008-10-09,2008-10-09
28918,81343,Troll,Hunter,1,2008-10-09,2008-10-09
28919,81344,Troll,Hunter,19,2008-10-09,2008-10-30
28920,81345,Troll,Hunter,1,2008-10-09,2008-10-14
28921,81346,Troll,Shaman,1,2008-10-09,2008-10-11
28922,81347,Troll,Shaman,1,2008-10-09,2008-10-09
28923,81348,Orc,Warrior,1,2008-10-09,2008-10-09
28924,81349,Orc,Warrior,1,2008-10-09,2008-10-09
28925,81350,Orc,Hunter,1,2008-10-09,2008-10-09
28926,81351,Orc,Shaman,1,2008-10-09,2008-10-18
28927,81352,Troll,Warrior,1,2008-10-09,2008-10-09
28928,81353,Troll,Warrior,1,2008-10-09,2008-10-09
28929,81354,Troll,Priest,1,2008-10-09,2008-10-09
28930,81355,Troll,Shaman,1,2008-10-09,2008-10-09
28931,81356,Orc,Warrior,1,2008-10-09,2008-10-09
28932,81357,Orc,Hunter,1,2008-10-09,2008-10-10
28933,81358,Orc,Warlock,1,2008-10-09,2008-11-13
28934,81359,Orc,Rogue,2,2008-10-09,2008-10-09
28935,81360,Troll,Warrior,1,2008-10-09,2008-10-09
28936,81361,Troll,Warrior,1,2008-10-09,2008-10-09
28937,81362,Troll,Warrior,4,2008-10-09,2008-10-14
28938,81363,Troll,Warrior,1,2008-10-09,2008-10-09
28939,81364,Troll,Warrior,1,2008-10-09,2008-10-09
28940,81365,Troll,Priest,1,2008-10-09,2008-10-09
28941,81366,Troll,Shaman,1,2008-10-09,2008-10-09
28942,81367,Orc,Warrior,3,2008-10-09,2008-10-10
28943,81368,Orc,Warrior,6,2008-10-09,2008-10-10
28944,81369,Orc,Rogue,1,2008-10-09,2008-10-09
28945,81370,Orc,Shaman,1,2008-10-09,2008-10-12
28946,81371,Troll,Warrior,1,2008-10-09,2008-10-09
28947,81372,Troll,Warrior,1,2008-10-09,2008-10-09
28948,81373,Troll,Warrior,1,2008-10-09,2008-10-09
28949,81374,Troll,Mage,2,2008-10-09,2008-10-15
28950,81375,Troll,Shaman,3,2008-10-09,2008-11-02
28951,81376,Orc,Warrior,1,2008-10-09,2008-10-09
28952,81377,Orc,Shaman,4,2008-10-09,2008-10-10
28953,81378,Troll,Warrior,1,2008-10-09,2008-10-10
28954,81379,Troll,Warrior,1,2008-10-09,2008-10-10
28955,81380,Troll,Warrior,1,2008-10-09,2008-10-10
28956,81381,Troll,Warrior,1,2008-10-09,2008-10-18
28957,81382,Troll,Hunter,1,2008-10-09,2008-10-09
28958,81383,Troll,Rogue,1,2008-10-09,2008-10-09
28959,81384,Troll,Hunter,17,2008-10-09,2008-11-16
28960,81384,Troll,Rogue,5,2008-10-09,2008-11-16
28961,81385,Orc,Warrior,1,2008-10-09,2008-10-10
28962,81386,Orc,Warrior,1,2008-10-09,2008-10-24
28963,81387,Orc,Rogue,4,2008-10-09,2008-10-10
28964,81388,Orc,Warlock,2,2008-10-09,2008-12-20
28965,81389,Troll,Mage,1,2008-10-09,2008-10-10
28966,81390,Troll,Priest,1,2008-10-09,2008-10-09
28967,81391,Troll,Hunter,1,2008-10-09,2008-10-28
28968,81392,Troll,Rogue,1,2008-10-09,2008-10-10
28969,81393,Troll,Shaman,1,2008-10-09,2008-10-10
28970,81394,Troll,Shaman,1,2008-10-09,2008-10-10
28971,81395,Undead,Rogue,1,2008-10-09,2008-10-09
28972,81396,Orc,Warrior,1,2008-10-10,2008-11-02
28973,81397,Orc,Warrior,1,2008-10-10,2008-10-10
28974,81398,Orc,Warrior,1,2008-10-10,2008-10-10
28975,81399,Orc,Warrior,1,2008-10-10,2008-11-02
28976,81400,Orc,Warrior,1,2008-10-10,2008-10-10
28977,81401,Orc,Warrior,1,2008-10-10,2008-10-10
28978,81402,Orc,Warrior,2,2008-10-10,2008-10-10
28979,81403,Orc,Shaman,1,2008-10-10,2008-10-10
28980,81404,Troll,Warrior,1,2008-10-10,2008-10-10
28981,81405,Troll,Warrior,1,2008-10-10,2008-10-14
28982,81406,Troll,Mage,1,2008-10-10,2008-10-10
28983,81407,Troll,Hunter,1,2008-10-10,2008-10-10
28984,81408,Troll,Priest,1,2008-10-10,2008-11-16
28985,81408,Troll,Shaman,1,2008-10-10,2008-11-16
28986,81409,Troll,Shaman,1,2008-10-10,2008-10-10
28987,81410,Orc,Warrior,1,2008-10-10,2008-10-10
28988,81411,Orc,Rogue,1,2008-10-10,2008-10-10
28989,81412,Orc,Shaman,1,2008-10-10,2008-10-10
28990,81413,Orc,Warlock,1,2008-10-10,2008-10-10
28991,81414,Orc,Warlock,1,2008-10-10,2008-11-08
28992,81415,Troll,Warrior,1,2008-10-10,2008-10-10
28993,81416,Troll,Mage,1,2008-10-10,2008-10-10
28994,81417,Troll,Rogue,1,2008-10-10,2008-10-10
28995,81418,Blood Elf,Mage,12,2008-10-10,2008-12-03
28996,81419,Orc,Warrior,1,2008-10-10,2008-10-10
28997,81420,Orc,Rogue,1,2008-10-10,2008-10-10
28998,81421,Orc,Rogue,1,2008-10-10,2008-10-10
28999,81422,Troll,Warrior,1,2008-10-10,2008-10-10
29000,81423,Troll,Rogue,1,2008-10-10,2008-10-10
29001,81424,Troll,Shaman,1,2008-10-10,2008-10-10
29002,81425,Undead,Rogue,31,2008-10-10,2008-12-26
29003,81426,Orc,Warrior,1,2008-10-10,2008-10-10
29004,81427,Orc,Hunter,1,2008-10-10,2008-10-10
29005,81428,Orc,Rogue,1,2008-10-10,2008-10-10
29006,81429,Troll,Priest,1,2008-10-10,2008-10-10
29007,81430,Troll,Hunter,4,2008-10-10,2008-10-10
29008,81431,Troll,Shaman,1,2008-10-10,2008-10-10
29009,81432,Troll,Shaman,1,2008-10-10,2008-10-10
29010,81433,Undead,Rogue,1,2008-10-10,2008-10-10
29011,81434,Orc,Shaman,1,2008-10-10,2008-10-10
29012,81435,Troll,Hunter,1,2008-10-10,2008-10-10
29013,81436,Undead,Mage,1,2008-10-10,2008-10-10
29014,81437,Undead,Mage,24,2008-10-10,2008-12-20
29015,81438,Orc,Warrior,1,2008-10-10,2008-10-10
29016,81439,Orc,Warlock,1,2008-10-10,2008-10-10
29017,81440,Troll,Hunter,1,2008-10-10,2008-10-10
29018,81441,Troll,Shaman,1,2008-10-10,2008-10-10
29019,81442,Troll,Shaman,4,2008-10-10,2008-10-27
29020,81443,Orc,Warrior,1,2008-10-10,2008-10-10
29021,81444,Orc,Hunter,1,2008-10-10,2008-10-10
29022,81445,Orc,Warlock,1,2008-10-10,2008-10-10
29023,81446,Troll,Shaman,2,2008-10-10,2008-10-10
29024,81447,Orc,Rogue,1,2008-10-10,2008-10-10
29025,81448,Troll,Warrior,1,2008-10-10,2008-10-10
29026,81449,Troll,Warrior,1,2008-10-10,2008-10-10
29027,81450,Troll,Hunter,1,2008-10-10,2008-10-10
29028,81451,Troll,Rogue,1,2008-10-10,2008-10-10
29029,81452,Orc,Warrior,1,2008-10-10,2008-10-10
29030,81453,Orc,Hunter,1,2008-10-10,2008-11-09
29031,81454,Orc,Shaman,1,2008-10-10,2008-10-10
29032,81455,Orc,Warlock,1,2008-10-10,2008-10-10
29033,81456,Troll,Warrior,1,2008-10-10,2008-10-10
29034,81457,Troll,Priest,1,2008-10-10,2008-10-10
29035,81458,Troll,Hunter,1,2008-10-10,2008-10-10
29036,81459,Troll,Shaman,1,2008-10-10,2008-10-10
29037,81460,Troll,Shaman,1,2008-10-10,2008-10-10
29038,81461,Blood Elf,Warlock,1,2008-10-10,2008-10-10
29039,81462,Orc,Warrior,1,2008-10-10,2008-10-19
29040,81463,Orc,Warrior,1,2008-10-10,2008-10-16
29041,81464,Orc,Hunter,1,2008-10-10,2008-10-10
29042,81465,Orc,Hunter,3,2008-10-10,2008-10-31
29043,81466,Orc,Rogue,1,2008-10-10,2008-10-10
29044,81467,Blood Elf,Paladin,11,2008-10-10,2008-10-19
29045,81468,Orc,Warrior,1,2008-10-10,2008-10-10
29046,81469,Troll,Warrior,1,2008-10-10,2008-10-10
29047,81470,Troll,Warrior,1,2008-10-10,2008-10-10
29048,81471,Troll,Hunter,2,2008-10-10,2008-10-10
29049,81472,Orc,Rogue,1,2008-10-10,2008-11-24
29050,81473,Orc,Shaman,2,2008-10-10,2008-11-29
29051,81474,Troll,Warrior,1,2008-10-10,2008-10-10
29052,81475,Troll,Warrior,1,2008-10-10,2008-10-10
29053,81476,Troll,Warrior,1,2008-10-10,2008-10-10
29054,81477,Troll,Priest,1,2008-10-10,2008-10-10
29055,81478,Troll,Shaman,2,2008-10-10,2008-10-10
29056,81479,Orc,Shaman,1,2008-10-10,2008-10-13
29057,81480,Tauren,Warrior,1,2008-10-10,2008-11-04
29058,81481,Troll,Warrior,1,2008-10-10,2008-10-10
29059,81482,Troll,Warrior,1,2008-10-10,2008-11-08
29060,81483,Troll,Mage,1,2008-10-10,2008-10-10
29061,81484,Troll,Priest,1,2008-10-10,2008-10-10
29062,81485,Troll,Shaman,1,2008-10-10,2008-10-10
29063,81486,Troll,Shaman,3,2008-10-10,2008-10-17
29064,81487,Troll,Shaman,1,2008-10-10,2008-10-10
29065,81488,Troll,Mage,2,2008-10-10,2008-10-10
29066,81489,Undead,Rogue,8,2008-10-10,2008-10-10
29067,81490,Orc,Warrior,1,2008-10-10,2008-10-10
29068,81491,Orc,Warrior,1,2008-10-10,2008-10-10
29069,81492,Orc,Hunter,2,2008-10-10,2008-10-31
29070,81493,Orc,Warlock,1,2008-10-10,2008-10-10
29071,81494,Orc,Warrior,1,2008-10-10,2008-10-10
29072,81495,Orc,Warrior,1,2008-10-10,2008-10-10
29073,81496,Orc,Warrior,1,2008-10-10,2008-10-10
29074,81497,Blood Elf,Hunter,3,2008-10-10,2008-10-10
29075,81498,Orc,Shaman,1,2008-10-10,2008-10-10
29076,81499,Troll,Hunter,1,2008-10-10,2008-10-10
29077,81500,Troll,Shaman,1,2008-10-10,2008-10-23
29078,81501,Orc,Warrior,1,2008-10-10,2008-10-10
29079,81502,Orc,Warrior,1,2008-10-10,2008-10-10
29080,81503,Orc,Warrior,1,2008-10-10,2008-10-11
29081,81504,Orc,Warrior,1,2008-10-10,2008-12-06
29082,81505,Orc,Warrior,1,2008-10-10,2008-10-10
29083,81506,Troll,Mage,1,2008-10-10,2008-10-10
29084,81507,Orc,Warrior,1,2008-10-10,2008-11-20
29085,81508,Orc,Warrior,1,2008-10-10,2008-10-10
29086,81509,Troll,Hunter,1,2008-10-10,2008-10-10
29087,81510,Orc,Rogue,1,2008-10-10,2008-10-10
29088,81511,Troll,Warrior,1,2008-10-10,2008-10-10
29089,81512,Troll,Warrior,1,2008-10-10,2008-10-10
29090,81513,Troll,Hunter,1,2008-10-10,2008-10-10
29091,81514,Orc,Warrior,1,2008-10-10,2008-10-10
29092,81515,Orc,Warrior,2,2008-10-10,2008-10-10
29093,81516,Orc,Warlock,1,2008-10-10,2008-10-10
29094,81517,Troll,Hunter,1,2008-10-10,2008-10-10
29095,81518,Troll,Hunter,2,2008-10-10,2008-10-10
29096,81519,Troll,Warrior,1,2008-10-10,2008-10-10
29097,81520,Troll,Warrior,1,2008-10-10,2008-10-10
29098,81521,Troll,Mage,1,2008-10-10,2008-10-26
29099,81522,Troll,Shaman,1,2008-10-10,2008-10-10
29100,81523,Troll,Warrior,2,2008-10-10,2008-10-10
29101,81524,Troll,Rogue,1,2008-10-10,2008-10-10
29102,81525,Orc,Warrior,2,2008-10-10,2008-11-07
29103,81526,Orc,Warrior,1,2008-10-10,2008-11-24
29104,81527,Orc,Warrior,1,2008-10-10,2008-10-10
29105,81528,Orc,Warlock,1,2008-10-10,2008-10-10
29106,81529,Troll,Mage,1,2008-10-10,2008-12-11
29107,81530,Troll,Priest,1,2008-10-10,2008-10-27
29108,81531,Blood Elf,Paladin,2,2008-10-10,2008-11-02
29109,81532,Troll,Rogue,1,2008-10-10,2008-10-10
29110,81533,Troll,Shaman,1,2008-10-10,2008-10-10
29111,81534,Troll,Shaman,1,2008-10-10,2008-10-10
29112,81535,Orc,Rogue,1,2008-10-10,2008-10-10
29113,81536,Troll,Shaman,2,2008-10-10,2008-10-10
29114,81537,Troll,Shaman,1,2008-10-10,2008-10-10
29115,81538,Tauren,Hunter,2,2008-10-10,2008-10-10
29116,81539,Orc,Warrior,2,2008-10-10,2008-10-12
29117,81540,Tauren,Druid,2,2008-10-10,2008-10-10
29118,81541,Orc,Hunter,1,2008-10-10,2008-10-15
29119,81542,Tauren,Druid,27,2008-10-10,2008-12-27
29120,81543,Troll,Mage,1,2008-10-10,2008-10-10
29121,81544,Troll,Shaman,1,2008-10-10,2008-10-10
29122,81545,Orc,Warrior,1,2008-10-10,2008-11-24
29123,81546,Orc,Warrior,1,2008-10-10,2008-10-10
29124,81547,Troll,Priest,2,2008-10-10,2008-10-10
29125,81547,Undead,Priest,5,2008-10-10,2008-10-10
29126,81548,Troll,Shaman,1,2008-10-10,2008-10-24
29127,81549,Orc,Warrior,1,2008-10-10,2008-10-10
29128,81550,Orc,Warrior,1,2008-10-10,2008-10-10
29129,81551,Orc,Rogue,1,2008-10-10,2008-10-10
29130,81552,Orc,Warrior,1,2008-10-10,2008-10-10
29131,81553,Orc,Hunter,1,2008-10-10,2008-10-10
29132,81554,Troll,Warrior,1,2008-10-10,2008-10-10
29133,81555,Undead,Warrior,7,2008-10-10,2008-10-10
29134,81556,Orc,Warlock,1,2008-10-10,2008-10-10
29135,81557,Blood Elf,Paladin,1,2008-10-10,2008-10-10
29136,81558,Troll,Rogue,1,2008-10-10,2008-10-10
29137,81559,Orc,Shaman,1,2008-10-10,2008-10-10
29138,81560,Troll,Hunter,4,2008-10-10,2008-10-10
29139,81561,Orc,Warrior,1,2008-10-10,2008-10-10
29140,81562,Orc,Warrior,1,2008-10-10,2008-10-10
29141,81563,Orc,Warrior,1,2008-10-10,2008-10-10
29142,81564,Troll,Priest,1,2008-10-10,2008-10-13
29143,81565,Orc,Warrior,1,2008-10-10,2008-10-10
29144,81566,Orc,Warrior,1,2008-10-10,2008-10-17
29145,81567,Orc,Warrior,1,2008-10-10,2008-10-10
29146,81568,Troll,Warrior,1,2008-10-10,2008-10-10
29147,81569,Troll,Warrior,1,2008-10-10,2008-10-10
29148,81570,Troll,Rogue,1,2008-10-10,2008-10-10
29149,81571,Undead,Warrior,1,2008-10-10,2008-10-10
29150,81572,Blood Elf,Mage,10,2008-10-10,2008-10-11
29151,81573,Orc,Warrior,4,2008-10-10,2008-10-12
29152,81574,Troll,Warrior,1,2008-10-10,2008-10-10
29153,81575,Troll,Hunter,1,2008-10-10,2008-10-10
29154,81576,Orc,Warrior,1,2008-10-10,2008-10-10
29155,81577,Orc,Hunter,1,2008-10-10,2008-10-10
29156,81578,Undead,Rogue,30,2008-10-10,2008-10-27
29157,81579,Orc,Hunter,1,2008-10-10,2008-10-10
29158,81580,Troll,Warrior,1,2008-10-10,2008-10-10
29159,81581,Troll,Shaman,1,2008-10-10,2008-10-10
29160,81582,Orc,Warrior,1,2008-10-10,2008-10-10
29161,81583,Orc,Rogue,1,2008-10-10,2008-10-10
29162,81584,Tauren,Hunter,2,2008-10-10,2008-10-10
29163,81585,Troll,Hunter,1,2008-10-10,2008-10-20
29164,81586,Orc,Warrior,1,2008-10-10,2008-10-10
29165,81587,Troll,Warrior,1,2008-10-10,2008-10-10
29166,81588,Orc,Warrior,1,2008-10-10,2008-10-19
29167,81589,Troll,Priest,1,2008-10-10,2008-10-10
29168,81590,Blood Elf,Paladin,2,2008-10-10,2008-10-27
29169,81591,Troll,Warrior,1,2008-10-10,2008-10-10
29170,81592,Orc,Warrior,1,2008-10-10,2008-10-10
29171,81593,Blood Elf,Warlock,16,2008-10-10,2008-11-13
29172,81594,Orc,Hunter,1,2008-10-10,2008-10-10
29173,81595,Orc,Warrior,1,2008-10-10,2008-10-10
29174,81596,Troll,Priest,1,2008-10-10,2008-10-12
29175,81597,Orc,Warrior,1,2008-10-10,2008-10-10
29176,81598,Orc,Warrior,1,2008-10-10,2008-10-10
29177,81599,Orc,Warlock,1,2008-10-10,2008-10-10
29178,81600,Orc,Shaman,1,2008-10-10,2008-10-10
29179,81601,Orc,Warrior,1,2008-10-10,2008-10-10
29180,81602,Orc,Warrior,1,2008-10-10,2008-10-10
29181,81603,Orc,Shaman,1,2008-10-10,2008-10-10
29182,81604,Troll,Warrior,1,2008-10-10,2008-10-10
29183,81605,Troll,Warrior,2,2008-10-10,2008-10-10
29184,81606,Troll,Hunter,1,2008-10-10,2008-10-10
29185,81607,Orc,Warlock,1,2008-10-10,2008-10-10
29186,81608,Blood Elf,Mage,9,2008-10-10,2008-12-27
29187,81609,Blood Elf,Paladin,6,2008-10-10,2008-10-10
29188,81610,Blood Elf,Warlock,3,2008-10-10,2008-10-10
29189,81611,Orc,Warrior,1,2008-10-10,2008-10-10
29190,81612,Troll,Priest,1,2008-10-10,2008-11-02
29191,81613,Troll,Shaman,1,2008-10-10,2008-10-10
29192,81614,Troll,Shaman,1,2008-10-10,2008-10-10
29193,81615,Orc,Warrior,1,2008-10-10,2008-10-10
29194,81616,Troll,Warrior,1,2008-10-10,2008-10-10
29195,81617,Blood Elf,Mage,1,2008-10-10,2008-10-10
29196,81618,Orc,Warrior,1,2008-10-10,2008-10-11
29197,81619,Troll,Warrior,1,2008-10-10,2008-10-10
29198,81620,Troll,Priest,1,2008-10-10,2008-10-10
29199,81621,Troll,Hunter,2,2008-10-10,2008-11-02
29200,81622,Blood Elf,Paladin,21,2008-10-10,2008-10-12
29201,81623,Orc,Warrior,1,2008-10-10,2008-10-10
29202,81624,Orc,Warrior,1,2008-10-10,2008-10-11
29203,81625,Blood Elf,Paladin,1,2008-10-10,2008-10-10
29204,81626,Blood Elf,Paladin,1,2008-10-10,2008-10-10
29205,81627,Orc,Warrior,1,2008-10-10,2008-10-10
29206,81628,Troll,Warrior,1,2008-10-10,2008-10-10
29207,81629,Troll,Warrior,1,2008-10-10,2008-10-10
29208,81630,Troll,Shaman,1,2008-10-10,2008-10-27
29209,81631,Troll,Warrior,1,2008-10-10,2008-10-10
29210,81632,Troll,Rogue,1,2008-10-10,2008-10-14
29211,81633,Blood Elf,Mage,4,2008-10-10,2008-10-10
29212,81634,Orc,Warrior,1,2008-10-10,2008-10-10
29213,81635,Orc,Warrior,1,2008-10-10,2008-10-10
29214,81636,Orc,Warrior,1,2008-10-10,2008-10-23
29215,81637,Troll,Priest,1,2008-10-10,2008-10-10
29216,81638,Troll,Hunter,6,2008-10-10,2008-10-11
29217,81639,Troll,Warrior,1,2008-10-10,2008-10-14
29218,81640,Troll,Rogue,1,2008-10-10,2008-10-10
29219,81641,Troll,Warrior,3,2008-10-10,2008-10-11
29220,81642,Troll,Rogue,1,2008-10-10,2008-10-10
29221,81643,Orc,Warrior,1,2008-10-10,2008-10-10
29222,81644,Orc,Warrior,1,2008-10-10,2008-10-15
29223,81645,Troll,Mage,1,2008-10-10,2008-10-10
29224,81646,Troll,Hunter,1,2008-10-10,2008-10-10
29225,81647,Orc,Warrior,1,2008-10-10,2008-10-10
29226,81648,Orc,Warrior,1,2008-10-10,2008-10-10
29227,81649,Orc,Hunter,1,2008-10-10,2008-10-10
29228,81650,Orc,Warrior,1,2008-10-10,2008-10-10
29229,81651,Orc,Warrior,1,2008-10-10,2008-10-10
29230,81652,Troll,Warrior,1,2008-10-10,2008-10-10
29231,81653,Troll,Rogue,1,2008-10-10,2008-10-11
29232,81654,Troll,Rogue,1,2008-10-10,2008-10-10
29233,81655,Troll,Shaman,1,2008-10-10,2008-10-10
29234,81656,Orc,Warrior,1,2008-10-10,2008-10-10
29235,81657,Orc,Hunter,10,2008-10-10,2008-10-24
29236,81658,Troll,Priest,1,2008-10-10,2008-10-10
29237,81659,Troll,Shaman,2,2008-10-10,2008-10-12
29238,81660,Blood Elf,Mage,1,2008-10-10,2008-10-10
29239,81661,Orc,Warrior,1,2008-10-10,2008-11-08
29240,81662,Orc,Warrior,1,2008-10-10,2008-10-10
29241,81663,Orc,Hunter,1,2008-10-10,2008-10-10
29242,81664,Tauren,Warrior,1,2008-10-10,2008-11-04
29243,81665,Troll,Warrior,1,2008-10-10,2008-10-10
29244,81666,Troll,Mage,1,2008-10-10,2008-10-10
29245,81667,Troll,Warrior,1,2008-10-10,2008-10-10
29246,81668,Troll,Mage,8,2008-10-10,2008-10-10
29247,81669,Troll,Hunter,1,2008-10-10,2008-10-10
29248,81670,Orc,Warrior,1,2008-10-10,2008-10-10
29249,81671,Troll,Hunter,1,2008-10-10,2008-10-18
29250,81672,Orc,Warrior,1,2008-10-10,2008-10-14
29251,81673,Orc,Warrior,1,2008-10-10,2008-10-11
29252,81674,Orc,Warrior,2,2008-10-10,2008-10-10
29253,81675,Troll,Warrior,1,2008-10-10,2008-10-13
